op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00015,neo4j-native,1,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,1,8,5.072,24.3505,38.9662,105.9147,108.5142,13.7632,0.6653,0.4816,0.38,123.8857,1,1,1,681
r0_measured_00024,neo4j-native,1,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,1,7,5.0393,23.1154,37.8878,49.8699,51.527,8.0278,0.4928,0.2535,0.3432,,0,1,1,367
r0_measured_00070,neo4j-native,1,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,1,11,5.3699,24.0756,38.813,60.8612,66.0271,27.2013,1.0844,0.8531,0.8675,96.1589,1,1,1,677
r0_measured_00094,neo4j-native,1,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,0,3,2.7413,19.1024,19.1072,35.5794,37.6254,9.0092,0.5056,0.3275,0.295,47.8309,1,1,1,509
r0_measured_00097,neo4j-native,1,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,1,13,4.0983,22.0353,37.4278,57.5565,60.3994,11.3924,0.6074,0.43,0.3168,,0,1,1,688
r0_measured_00115,neo4j-native,1,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,2,12,4.532,21.7218,49.9584,64.6374,66.722,9.355,0.4674,0.2673,0.4957,77.3781,1,1,1,416
r0_measured_00132,neo4j-native,1,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,1,8,4.7248,21.4544,36.1981,51.8873,53.9102,9.1286,0.5189,0.2894,0.3493,,0,1,1,418
r0_measured_00143,neo4j-native,1,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,1,9,4.7484,23.9691,39.1916,59.1208,62.3825,12.8705,0.6005,0.4178,0.3178,76.6683,1,1,1,681
r0_measured_00157,neo4j-native,1,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,7,3.7397,21.7958,37.4187,57.1001,59.3534,16.5245,0.8006,0.6669,0.8511,78.2862,1,1,1,566
r0_measured_00190,neo4j-native,1,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,1,7,2.7958,17.2978,31.4758,51.0243,53.4728,9.6433,0.5331,0.3261,0.2861,64.3297,1,1,1,565
r0_measured_00196,neo4j-native,1,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,0,3,5.5787,29.5504,29.5545,51.1064,53.8058,11.4723,0.519,0.3558,0.2831,,0,1,1,686
r0_measured_00205,neo4j-native,1,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,1,11,3.8837,19.7588,32.7332,52.0363,55.2283,12.0929,0.6601,0.4693,0.369,68.8962,1,1,1,673
r0_measured_00209,neo4j-native,1,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,1,9,5.1069,22.2941,37.1011,56.2779,59.3644,12.5228,0.6004,0.4228,0.3425,,0,1,1,674
r0_measured_00241,neo4j-native,1,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,1,15,4.1222,23.8802,40.1385,61.3244,64.0569,21.2278,1.0811,0.8772,0.503,,0,1,1,680
r0_measured_00254,neo4j-native,1,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,1,8,3.5078,20.1414,33.392,53.1427,55.3489,12.2443,0.6094,0.3907,0.3141,68.9798,1,1,1,674
r0_measured_00281,neo4j-native,1,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,0,3,5.672,27.4612,27.4654,44.9212,47.5631,12.3826,0.5736,0.3961,0.3156,61.3064,1,1,1,681
r0_measured_00296,neo4j-native,1,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,1,15,5.5911,20.8519,33.3531,55.1901,57.745,12.2262,0.5655,0.3973,0.3336,71.3421,1,1,1,661
r0_measured_00379,neo4j-native,1,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,0,3,3.1109,20.2802,20.2844,41.1895,43.6714,12.818,0.6245,0.4057,0.3406,57.9426,1,1,1,678
r0_measured_00380,neo4j-native,1,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,1,8,4.6069,29.5485,46.3562,58.0593,59.5416,7.7375,0.4888,0.2332,0.3353,,0,1,1,366
r0_measured_00412,neo4j-native,1,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,1,8,3.0206,18.8386,32.5692,52.7295,55.9796,14.46,0.5867,0.3968,0.3135,71.8123,1,1,1,673
r0_measured_00417,neo4j-native,1,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,0,3,4.2646,24.4968,24.5013,47.8956,50.3729,12.3852,0.5685,0.4161,0.3203,64.14,1,1,1,661
r0_measured_00467,neo4j-native,1,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,0,3,4.9074,25.1523,25.1566,40.5262,42.1555,8.8892,0.5219,0.2849,0.3056,52.2124,1,1,1,506
r0_measured_00468,neo4j-native,1,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,1,9,2.5541,23.1733,40.1023,60.1879,62.5161,12.456,0.5524,0.4099,0.3281,76.3253,1,1,1,678
r0_measured_00508,neo4j-native,1,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,0,3,3.4034,22.2823,22.2876,44.4852,46.7046,11.4892,0.5458,0.3824,0.3057,59.4936,1,1,1,679
r0_measured_00547,neo4j-native,1,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,0,3,3.0625,21.2678,21.2722,33.7945,35.2926,8.1615,0.5167,0.2536,0.3435,,0,1,1,367
r0_measured_00549,neo4j-native,1,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,1,13,4.2199,20.2823,34.0013,56.0259,58.0614,10.4798,0.5324,0.3856,0.4318,,0,1,1,568
r0_measured_00551,neo4j-native,1,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,0,3,3.7892,19.4162,19.4259,39.6796,41.7512,10.9786,0.5898,0.3573,0.2945,,0,1,1,627
r0_measured_00558,neo4j-native,1,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,1,8,3.4371,19.7154,33.1606,53.3154,55.8173,13.0444,0.7149,0.4516,0.3457,70.4521,1,1,1,686
r0_measured_00559,neo4j-native,1,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,0,3,3.3317,23.356,23.3604,41.6407,43.8795,11.6728,0.6222,0.4562,0.3542,57.0658,1,1,1,674
r0_measured_00591,neo4j-native,1,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,0,3,3.4398,22.3096,22.3137,41.0703,43.3465,12.8111,0.6074,0.419,0.337,57.6025,1,1,1,674
r0_measured_00599,neo4j-native,1,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,1,8,4.6374,22.1097,36.0743,57.3184,59.6666,11.5207,0.5279,0.3995,0.32,72.4974,1,1,1,679
r0_measured_00657,neo4j-native,1,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,0,3,2.4625,18.5477,18.552,39.8772,42.3149,11.9327,0.6423,0.3854,0.2987,55.6445,1,1,1,686
r0_measured_00664,neo4j-native,1,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,1,15,5.8596,25.0982,38.0473,68.2456,70.8914,13.3735,0.702,0.4447,0.3459,,0,1,1,679
r0_measured_00681,neo4j-native,1,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,0,3,5.2758,23.5853,23.5902,51.8771,54.5706,20.341,0.7102,0.4577,0.383,,0,1,1,688
r0_measured_00701,neo4j-native,1,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,1,9,4.9769,21.8354,35.111,57.1949,59.5982,12.3617,0.5333,0.3892,0.3126,73.261,1,1,1,687
r0_measured_00703,neo4j-native,1,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,1,8,4.2107,24.6344,39.3478,62.1774,64.6137,12.3182,0.5805,0.3929,0.3197,78.2925,1,1,1,674
r0_measured_00708,neo4j-native,1,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,1,13,4.3916,24.0709,39.4964,59.1064,61.196,12.3484,0.6221,0.4012,0.3461,74.9874,1,1,1,627
r0_measured_00722,neo4j-native,1,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,1,11,3.8638,23.8664,39.0163,61.857,64.183,12.4429,0.6005,0.3875,0.323,78.0083,1,1,1,663
r0_measured_00729,neo4j-native,1,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,1,11,5.5608,23.4632,41.6137,62.6158,64.6986,11.0616,0.5541,0.3685,0.3526,,0,1,1,566
r0_measured_00734,neo4j-native,1,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,0,3,2.5955,22.6629,22.6676,44.7175,47.3738,13.8624,0.688,0.4292,0.3616,62.7943,1,1,1,680
r0_measured_00737,neo4j-native,1,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,1,8,4.6944,19.8198,35.3632,57.3911,59.6296,11.9765,0.4905,0.8566,0.3533,73.37,1,1,1,680
r0_measured_00774,neo4j-native,1,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,1,8,5.2401,21.7053,35.4813,61.7472,63.9667,11.7322,0.7672,0.4855,0.4094,,0,1,1,662
r0_measured_00787,neo4j-native,1,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,1,8,4.473,23.1598,38.8563,63.6046,65.9585,12.8023,0.5996,0.4283,0.3439,80.2049,1,1,1,661
r0_measured_00815,neo4j-native,1,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,0,3,4.3607,22.9661,22.9712,34.0928,35.3405,7.2113,0.4543,0.2107,0.2786,43.5461,1,1,1,368
r0_measured_00817,neo4j-native,1,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,1,9,4.8426,23.9709,36.8045,57.4858,59.2988,10.3765,0.5514,0.3117,0.3221,70.9295,1,1,1,509
r0_measured_00862,neo4j-native,1,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,1,15,4.6066,25.26,40.6493,60.8159,63.3667,13.5779,0.6636,0.4063,0.3806,78.4667,1,1,1,566
r0_measured_00869,neo4j-native,1,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,0,3,3.2329,20.0392,20.0435,37.6657,39.6466,10.6851,0.5734,0.3537,0.326,51.6458,1,1,1,628
r0_measured_00873,neo4j-native,1,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,1,8,3.8357,27.3699,40.8108,59.5213,61.9504,12.3535,0.592,0.3978,0.3393,75.7101,1,1,1,687
r0_measured_00893,neo4j-native,1,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,0,3,4.0879,23.9452,23.9501,44.9579,47.2664,11.8886,0.5716,0.3546,0.295,60.4324,1,1,1,687
