op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_01062,neo4j-native,32,0,lr000014::conv-30_qa_21,lr000014::conv-30,lr000014::conv-30_session_12_D12:6,1,13,8.8536,48.5531,72.9899,102.8751,272.264,687.4875,11.0184,0.2956,0.3996,971.5341,1,1,1,368
r0_measured_01066,neo4j-native,32,0,lr000014::conv-26_qa_149,lr000014::conv-26,lr000014::conv-26_session_18_D18:9,0,3,28.9217,58.782,58.7869,93.5263,296.4528,785.3445,2.4651,0.343,0.3882,,0,1,1,419
r0_measured_01069,neo4j-native,32,0,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,1,19,8.3989,55.0027,80.2397,116.3593,410.7736,1250.0429,4.8791,0.9492,0.363,1667.0925,1,1,1,689
r0_measured_01076,neo4j-native,32,0,lr000006::conv-30_qa_76,lr000006::conv-30,lr000006::conv-30_session_15_D15:18,0,3,6.3509,45.1624,45.1672,69.1853,206.6595,640.8209,3.1248,0.2877,0.3926,851.3523,1,1,1,369
r0_measured_01164,neo4j-native,32,0,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,1,15,8.1511,57.4665,78.2869,116.8044,385.015,1186.9786,12.1668,0.5028,0.3691,1585.1071,1,1,1,659
r0_measured_01199,neo4j-native,32,0,lr000001::conv-50_qa_11,lr000001::conv-50,lr000001::conv-50_session_6_D6:1,0,3,7.2231,43.3447,43.3497,147.0377,377.8223,1011.4406,5.4739,1.5263,0.4324,,0,1,1,566
r0_measured_01215,neo4j-native,32,0,lr000010::conv-43_qa_37,lr000010::conv-43,lr000010::conv-43_session_13_D13:1,2,17,7.3109,53.311,102.4923,144.0696,442.4398,1112.0303,21.5818,0.7042,0.3266,1577.1512,1,1,1,679
r0_measured_01221,neo4j-native,32,0,lr000005::conv-44_qa_19,lr000005::conv-44,lr000005::conv-44_session_10_D10:12,1,8,7.3573,65.5675,91.0985,127.7507,376.2048,1119.1669,22.3188,0.7443,0.4489,,0,1,1,674
r0_measured_01310,neo4j-native,32,0,lr000008::conv-48_qa_43,lr000008::conv-48,lr000008::conv-48_session_12_D12:1,2,14,6.0744,44.7391,119.7174,150.3139,463.0572,1197.1856,4.7635,0.4943,0.3893,,0,1,1,680
r0_measured_01318,neo4j-native,32,0,lr000013::conv-43_qa_52,lr000013::conv-43,lr000013::conv-43_session_8_D8:5,0,3,7.7259,34.6015,34.6059,71.5227,350.8594,1181.486,9.1631,0.7311,0.3476,1542.6637,1,1,1,678
r0_measured_01320,neo4j-native,32,0,lr000007::conv-44_qa_88,lr000007::conv-44,lr000007::conv-44_session_16_D16:8,0,3,7.4059,42.8137,42.8186,80.3933,363.8722,1159.1294,15.5897,0.5577,0.4036,,0,1,1,674
r0_measured_01327,neo4j-native,32,0,lr000007::conv-47_qa_24,lr000007::conv-47,lr000007::conv-47_session_13_D13:7,0,3,9.2972,39.1965,39.2009,75.4833,361.1744,1164.4741,16.1646,0.7623,0.3525,,0,1,1,689
r0_measured_01328,neo4j-native,32,0,lr000011::conv-47_qa_134,lr000011::conv-47,lr000011::conv-47_session_25_D25:13,1,8,5.1186,50.1611,80.0096,115.8863,370.7039,1190.255,13.732,0.5442,0.3658,1575.6857,1,1,1,688
r0_measured_01330,neo4j-native,32,0,lr000003::conv-41_qa_80,lr000003::conv-41,lr000003::conv-41_session_8_D8:15,0,3,7.1571,34.4982,34.5023,76.9734,351.5083,1140.3753,17.9795,0.9957,0.5091,1511.4786,1,1,1,660
r0_measured_01347,neo4j-native,32,0,lr000016::conv-47_qa_47,lr000016::conv-47,lr000016::conv-47_session_23_D23:1,1,8,9.7129,44.7889,81.6246,128.676,386.853,1220.2789,8.5699,0.7006,0.4079,1616.8912,1,1,1,689
r0_measured_01364,neo4j-native,32,0,lr000007::conv-44_qa_101,lr000007::conv-44,lr000007::conv-44_session_22_D22:5,1,8,4.1508,40.2004,64.8641,99.6332,357.7779,1272.3206,17.6015,1.3291,0.3603,1649.4807,1,1,1,675
r0_measured_01384,neo4j-native,32,0,lr000011::conv-50_qa_65,lr000011::conv-50,lr000011::conv-50_session_27_D27:6,0,3,10.9771,69.1953,69.2031,112.8182,389.2574,1038.984,18.0628,0.4144,0.3429,1447.1306,1,1,1,567
r0_measured_01403,neo4j-native,32,0,lr000002::conv-41_qa_73,lr000002::conv-41,lr000002::conv-41_session_5_D5:8,1,8,5.16,46.7621,84.401,130.6571,374.0726,1000.9799,11.8835,2.973,0.3778,1390.3618,1,1,1,662
r0_measured_01422,neo4j-native,32,0,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,1,8,8.7623,43.7414,77.4659,112.0476,347.1792,949.088,12.7343,1.5529,0.4278,1311.0656,1,1,1,629
r0_measured_01451,neo4j-native,32,0,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,1,11,7.1815,43.4091,63.9298,100.4274,340.7903,1163.4122,10.7992,1.1247,0.3699,,0,1,1,688
r0_measured_01490,neo4j-native,32,0,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,1,9,9.0073,48.0146,65.3133,128.8759,438.4207,1092.9384,9.5825,1.0298,0.3804,1542.4432,1,1,1,679
r0_measured_01494,neo4j-native,32,0,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,1,7,9.0443,47.4318,66.4015,101.9884,320.7153,808.2871,4.2319,0.5623,0.3358,,0,1,1,509
r0_measured_01498,neo4j-native,32,0,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,1,11,7.7283,54.1473,76.7391,113.94,369.4205,1140.6655,32.9055,0.4842,0.319,1543.8791,1,1,1,678
r0_measured_01524,neo4j-native,32,0,lr000007::conv-50_qa_148,lr000007::conv-50,lr000007::conv-50_session_28_D28:10,1,11,6.9344,34.0714,59.9696,100.5509,342.7398,939.0253,22.5413,0.7842,0.3724,1305.5379,1,1,1,568
r0_measured_01547,neo4j-native,32,0,lr000012::conv-42_qa_96,lr000012::conv-42,lr000012::conv-42_session_1_D1:13,1,17,7.157,44.8068,123.0488,154.7975,363.7953,1035.3799,21.3991,0.4886,0.3728,1421.5155,1,1,1,629
r0_measured_01548,neo4j-native,32,0,lr000009::conv-44_qa_88,lr000009::conv-44,lr000009::conv-44_session_16_D16:8,0,3,8.5504,43.1176,43.1232,104.775,331.9614,1108.4737,15.0794,0.7854,0.4011,,0,1,1,675
r0_measured_01619,neo4j-native,32,0,lr000002::conv-48_qa_186,lr000002::conv-48,lr000002::conv-48_session_29_D29:9,1,13,5.216,41.3924,61.4132,95.3879,374.7599,1137.8626,9.7559,0.7986,0.2948,1523.5297,1,1,1,679
r0_measured_01634,neo4j-native,32,0,lr000008::conv-47_qa_148,lr000008::conv-47,lr000008::conv-47_session_31_D31:4,0,3,9.1864,42.0607,42.0661,85.2594,353.6837,1085.5157,11.7024,0.846,0.343,1452.1571,1,1,1,686
r0_measured_01664,neo4j-native,32,0,lr000003::conv-47_qa_76,lr000003::conv-47,lr000003::conv-47_session_4_D4:14,1,9,9.0836,50.2475,71.2886,149.0317,374.1273,1105.5792,11.5806,1.0709,0.3716,1492.8129,1,1,1,689
r0_measured_01696,neo4j-native,32,0,lr000002::conv-47_qa_48,lr000002::conv-47,lr000002::conv-47_session_23_D23:5,0,3,7.6291,46.1669,46.1751,95.4121,342.2595,1171.9023,14.656,0.8371,0.3996,1530.1664,1,1,1,689
r0_measured_01698,neo4j-native,32,0,lr000016::conv-48_qa_180,lr000016::conv-48,lr000016::conv-48_session_28_D28:7,1,13,9.5387,54.2978,81.7316,119.6666,329.9394,1183.3373,14.1104,0.6086,0.408,,0,1,1,678
r0_measured_01748,neo4j-native,32,0,lr000016::conv-48_qa_59,lr000016::conv-48,lr000016::conv-48_session_19_D19:13,0,3,7.7543,36.0789,36.0833,74.3402,310.7227,1137.4945,2.2127,1.1486,0.3575,1452.0157,1,1,1,679
r0_measured_01772,neo4j-native,32,0,lr000015::conv-42_qa_150,lr000015::conv-42,lr000015::conv-42_session_19_D19:8,1,8,4.3904,39.3246,59.049,92.8549,319.7351,1072.1667,28.6331,0.7831,0.3856,1421.7865,1,1,1,628
r0_measured_01781,neo4j-native,32,0,lr000015::conv-42_qa_155,lr000015::conv-42,lr000015::conv-42_session_21_D21:6,1,15,6.3004,68.7169,107.4245,136.3341,374.3315,1114.2138,15.2847,0.8395,0.3323,,0,1,1,629
r0_measured_01802,neo4j-native,32,0,lr000005::conv-26_qa_34,lr000005::conv-26,lr000005::conv-26_session_9_D9:2,1,15,6.7516,42.3247,63.5655,93.1873,242.8623,712.2916,1.6834,0.3413,0.3812,957.6284,1,1,1,419
r0_measured_01811,neo4j-native,32,0,lr000008::conv-50_qa_133,lr000008::conv-50,lr000008::conv-50_session_25_D25:15,1,8,8.2393,50.7238,87.3433,118.3909,346.812,897.9117,16.8364,1.008,0.4014,1263.045,1,1,1,568
r0_measured_01816,neo4j-native,32,0,lr000013::conv-50_qa_155,lr000013::conv-50,lr000013::conv-50_session_30_D30:4,1,8,6.3404,35.6394,62.3543,99.0521,306.7122,851.6892,12.7008,0.627,0.3461,1172.1436,1,1,1,567
r0_measured_01842,neo4j-native,32,0,lr000013::conv-43_qa_112,lr000013::conv-43,lr000013::conv-43_session_12_D12:10,1,8,6.2498,38.1332,63.7248,99.2495,334.7737,1212.9717,7.3475,0.7625,0.3696,1556.2955,1,1,1,679
r0_measured_01869,neo4j-native,32,0,lr000002::conv-41_qa_33,lr000002::conv-41,lr000002::conv-41_session_1_D1:3,1,11,9.6078,53.8734,88.6877,131.8589,386.4804,1111.3057,3.1646,0.463,0.3787,1501.8648,1,1,1,663
r0_measured_01877,neo4j-native,32,0,lr000007::conv-43_qa_27,lr000007::conv-43,lr000007::conv-43_session_18_D18:3,1,9,8.2888,40.2954,60.7295,118.2636,399.667,1243.9604,29.7352,1.0186,0.3593,1674.8285,1,1,1,680
r0_measured_01882,neo4j-native,32,0,lr000002::conv-48_qa_122,lr000002::conv-48,lr000002::conv-48_session_10_D10:13,1,8,5.6195,45.7745,65.6972,97.0697,343.8786,1328.4483,25.8582,0.6438,0.3348,1699.229,1,1,1,680
r0_measured_01900,neo4j-native,32,0,lr000010::conv-41_qa_37,lr000010::conv-41,lr000010::conv-41_session_15_D15:1,1,9,9.8327,42.9585,73.3424,114.7152,375.5239,1220.8811,10.5053,2.1188,0.3823,,0,1,1,662
r0_measured_01922,neo4j-native,32,0,lr000008::conv-42_qa_163,lr000008::conv-42,lr000008::conv-42_session_23_D23:17,1,15,6.7646,41.1262,70.1639,160.5053,428.1929,1047.6021,20.9666,2.1455,0.4118,1499.3983,1,1,1,629
r0_measured_01924,neo4j-native,32,0,lr000000::conv-49_qa_48,lr000000::conv-49,lr000000::conv-49_session_8_D8:1,1,8,10.7909,125.4484,150.5126,182.5035,374.1849,878.684,33.4463,0.4612,0.3913,1287.2472,1,1,1,509
r0_measured_01927,neo4j-native,32,0,lr000013::conv-41_qa_8,lr000013::conv-41,lr000013::conv-41_session_5_D5:5,1,8,7.9052,43.6928,71.7405,107.4496,365.8553,1092.3137,1.735,0.7201,0.3587,1461.0577,1,1,1,663
r0_measured_01944,neo4j-native,32,0,lr000004::conv-49_qa_140,lr000004::conv-49,lr000004::conv-49_session_21_D21:16,1,15,9.9989,49.978,68.1221,99.6874,296.6548,822.1065,11.8147,0.7722,0.3612,1131.7791,1,1,1,508
r0_measured_02012,neo4j-native,32,0,lr000010::conv-43_qa_131,lr000010::conv-43,lr000010::conv-43_session_16_D16:7,1,15,6.6844,47.2876,64.9585,106.8582,378.0499,1173.2623,25.2865,0.7647,0.367,1577.8439,1,1,1,680
